,latitude,longitude,start_time,city_name,title,url,venue_name,venue_address,postal_code,all_day,calendar_count,comment_count
84,47.5667,7.6,2019-09-10 19:00:00,Basel,Cancer immunotherapy: predict outcomes better with combination biomarkers,http://eventful.com/events/cancer-immunotherapy-predict-outcome-/E0-001-130123283-6@2019091019?utm_source=apis&utm_medium=apim&utm_campaign=apic,Basel,Online lectures,,0,,
85,47.5667,7.6,2019-09-10 14:00:00,Basel,Phase 4: Success employee integration from day one following merger and acquisition,http://eventful.com/events/phase-4-success-employee-integration-/E0-001-129704976-4@2019091014?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
86,47.5667,7.6,2019-09-10 14:00:00,Basel,Phase 5: Success daily cross service collaboration for better productivity,http://eventful.com/events/phase-5-success-daily-cross-service-/E0-001-129705008-9@2019091014?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
87,47.5667,7.6,2019-09-10 14:00:00,Basel,Phase 2: Success employee integration with effective actions and reduced cost,http://eventful.com/events/phase-2-success-employee-integration-/E0-001-129704928-7@2019091014?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
88,47.5667,7.6,2019-09-10 14:00:00,Basel,Phase 1: Success recruitment with reduced risk and cost,http://eventful.com/events/phase-1-success-recruitment-reduced-/E0-001-129704907-4@2019091014?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
89,47.5667,7.6,2019-09-10 14:00:00,Basel,Phase 3: Success employee expatriation and internationalized teambuilding with reduced risk and cost,http://eventful.com/events/phase-3-success-employee-expatriatio-/E0-001-129704946-3@2019091014?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
90,47.5415507,7.593827,2019-09-11 18:30:00,Basel,Geht nicht gibt`s nicht!,http://eventful.com/events/geht-nicht-gibts-nicht-/E0-001-122765509-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Halle 7 - Eventlocation,192 Dornacherstrasse,,0,,
91,47.5667,7.6,2019-09-11 10:00:00,Basel,Music Together Pop-Up Family Jam,http://eventful.com/events/music-together-popup-family-jam-/E0-001-130231939-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,The Looking Glass,1 Feldbergstrasse,,0,,
92,47.5667,7.6,2019-09-11 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091119?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
93,47.5667,7.6,2019-09-11 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091119?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
94,47.5667,7.6,2019-09-11 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091119?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
95,47.5667,7.6,2019-09-11 14:00:00,Basel,Phase 4: Success employee integration from day one following merger and acquisition,http://eventful.com/events/phase-4-success-employee-integration-/E0-001-129704976-4@2019091114?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
96,47.5667,7.6,2019-09-11 14:00:00,Basel,Phase 5: Success daily cross service collaboration for better productivity,http://eventful.com/events/phase-5-success-daily-cross-service-/E0-001-129705008-9@2019091114?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
97,47.5667,7.6,2019-09-11 14:00:00,Basel,Phase 2: Success employee integration with effective actions and reduced cost,http://eventful.com/events/phase-2-success-employee-integration-/E0-001-129704928-7@2019091114?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
98,47.5667,7.6,2019-09-11 14:00:00,Basel,Phase 1: Success recruitment with reduced risk and cost,http://eventful.com/events/phase-1-success-recruitment-reduced-/E0-001-129704907-4@2019091114?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
99,47.5667,7.6,2019-09-11 14:00:00,Basel,Phase 3: Success employee expatriation and internationalized teambuilding with reduced risk and cost,http://eventful.com/events/phase-3-success-employee-expatriatio-/E0-001-129704946-3@2019091114?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
100,47.5667,7.6,2019-09-12 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091219?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
101,47.5667,7.6,2019-09-12 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091219?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
102,47.5667,7.6,2019-09-12 14:00:00,Basel,Phase 1: Success recruitment with reduced risk and cost,http://eventful.com/events/phase-1-success-recruitment-reduced-/E0-001-129704907-4@2019091214?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
103,47.5667,7.6,2019-09-12 14:00:00,Basel,Phase 3: Success employee expatriation and internationalized teambuilding with reduced risk and cost,http://eventful.com/events/phase-3-success-employee-expatriatio-/E0-001-129704946-3@2019091214?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
104,47.5667,7.6,2019-09-12 14:00:00,Basel,Phase 2: Success employee integration with effective actions and reduced cost,http://eventful.com/events/phase-2-success-employee-integration-/E0-001-129704928-7@2019091214?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
105,47.5667,7.6,2019-09-12 14:00:00,Basel,Phase 5: Success daily cross service collaboration for better productivity,http://eventful.com/events/phase-5-success-daily-cross-service-/E0-001-129705008-9@2019091214?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
106,47.5667,7.6,2019-09-12 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091219?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
107,47.5667,7.6,2019-09-12 14:00:00,Basel,Phase 4: Success employee integration from day one following merger and acquisition,http://eventful.com/events/phase-4-success-employee-integration-/E0-001-129704976-4@2019091214?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
108,47.5667,7.6,2019-09-13 14:00:00,Basel,Phase 1: Success recruitment with reduced risk and cost,http://eventful.com/events/phase-1-success-recruitment-reduced-/E0-001-129704907-4@2019091314?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
109,47.5667,7.6,2019-09-13 14:00:00,Basel,Phase 3: Success employee expatriation and internationalized teambuilding with reduced risk and cost,http://eventful.com/events/phase-3-success-employee-expatriatio-/E0-001-129704946-3@2019091314?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
110,47.5667,7.6,2019-09-13 14:00:00,Basel,Phase 4: Success employee integration from day one following merger and acquisition,http://eventful.com/events/phase-4-success-employee-integration-/E0-001-129704976-4@2019091314?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
111,47.5667,7.6,2019-09-13 14:00:00,Basel,Phase 5: Success daily cross service collaboration for better productivity,http://eventful.com/events/phase-5-success-daily-cross-service-/E0-001-129705008-9@2019091314?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
112,47.5667,7.6,2019-09-13 14:00:00,Basel,Phase 2: Success employee integration with effective actions and reduced cost,http://eventful.com/events/phase-2-success-employee-integration-/E0-001-129704928-7@2019091314?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
113,47.5667,7.6,2019-09-13 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091319?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
114,47.5667,7.6,2019-09-13 21:30:00,Basel,La Orquesta Informal · DJ Selectress Rulin'Fire,http://eventful.com/events/la-orquesta-informal-dj-selectress-rulinfire-/E0-001-130302543-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,HUMBUG,,,0,,
115,47.5667,7.6,2019-09-13 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091319?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
116,47.5667,7.6,2019-09-13 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091319?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
117,47.5667,7.6,2019-09-14 14:00:00,Basel,Phase 5: Success daily cross service collaboration for better productivity,http://eventful.com/events/phase-5-success-daily-cross-service-/E0-001-129705008-9@2019091414?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
118,47.5667,7.6,2019-09-14 14:00:00,Basel,Phase 4: Success employee integration from day one following merger and acquisition,http://eventful.com/events/phase-4-success-employee-integration-/E0-001-129704976-4@2019091414?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
119,47.5667,7.6,2019-09-14 14:00:00,Basel,Phase 1: Success recruitment with reduced risk and cost,http://eventful.com/events/phase-1-success-recruitment-reduced-/E0-001-129704907-4@2019091414?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
120,47.5667,7.6,2019-09-14 14:00:00,Basel,Phase 3: Success employee expatriation and internationalized teambuilding with reduced risk and cost,http://eventful.com/events/phase-3-success-employee-expatriatio-/E0-001-129704946-3@2019091414?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
121,47.5667,7.6,2019-09-14 14:00:00,Basel,Phase 2: Success employee integration with effective actions and reduced cost,http://eventful.com/events/phase-2-success-employee-integration-/E0-001-129704928-7@2019091414?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
122,47.5667,7.6,2019-09-14 21:00:00,Basel,HAUBI SONGS · MERMAIDENS · DJs Blues Buttchers,http://eventful.com/events/haubi-songs-mermaidens-djs-blues-buttchers-/E0-001-130302412-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,HUMBUG,,,0,,
123,47.5667,7.6,2019-09-14 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091419?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
124,47.5667,7.6,2019-09-14 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091419?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
125,47.5667,7.6,2019-09-14 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091419?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
126,47.5667,7.6,2019-09-15 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091519?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
127,47.5667,7.6,2019-09-15 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091519?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
128,47.5667,7.6,2019-09-15 14:00:00,Basel,Phase 4: Success employee integration from day one following merger and acquisition,http://eventful.com/events/phase-4-success-employee-integration-/E0-001-129704976-4@2019091514?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
129,47.5667,7.6,2019-09-15 14:00:00,Basel,Phase 5: Success daily cross service collaboration for better productivity,http://eventful.com/events/phase-5-success-daily-cross-service-/E0-001-129705008-9@2019091514?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
130,47.5667,7.6,2019-09-15 14:00:00,Basel,Phase 2: Success employee integration with effective actions and reduced cost,http://eventful.com/events/phase-2-success-employee-integration-/E0-001-129704928-7@2019091514?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
131,47.5667,7.6,2019-09-15 14:00:00,Basel,Phase 1: Success recruitment with reduced risk and cost,http://eventful.com/events/phase-1-success-recruitment-reduced-/E0-001-129704907-4@2019091514?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
132,47.5667,7.6,2019-09-15 14:00:00,Basel,Phase 3: Success employee expatriation and internationalized teambuilding with reduced risk and cost,http://eventful.com/events/phase-3-success-employee-expatriatio-/E0-001-129704946-3@2019091514?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
133,47.5667,7.6,2019-09-16 14:00:00,Basel,Phase 1: Success recruitment with reduced risk and cost,http://eventful.com/events/phase-1-success-recruitment-reduced-/E0-001-129704907-4@2019091614?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
134,47.5667,7.6,2019-09-16 14:00:00,Basel,Phase 3: Success employee expatriation and internationalized teambuilding with reduced risk and cost,http://eventful.com/events/phase-3-success-employee-expatriatio-/E0-001-129704946-3@2019091614?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
135,47.5667,7.6,2019-09-16 14:00:00,Basel,Phase 4: Success employee integration from day one following merger and acquisition,http://eventful.com/events/phase-4-success-employee-integration-/E0-001-129704976-4@2019091614?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
136,47.5667,7.6,2019-09-16 14:00:00,Basel,Phase 5: Success daily cross service collaboration for better productivity,http://eventful.com/events/phase-5-success-daily-cross-service-/E0-001-129705008-9@2019091614?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
137,47.5667,7.6,2019-09-16 14:00:00,Basel,Phase 2: Success employee integration with effective actions and reduced cost,http://eventful.com/events/phase-2-success-employee-integration-/E0-001-129704928-7@2019091614?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
138,47.5667,7.6,2019-09-16 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091619?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
139,47.5667,7.6,2019-09-16 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091619?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
140,47.5667,7.6,2019-09-16 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091619?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
141,47.5667,7.6,2019-09-17 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091719?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
142,47.5667,7.6,2019-09-17 19:00:00,Basel,Cancer immunotherapy: predict outcomes better with combination biomarkers,http://eventful.com/events/cancer-immunotherapy-predict-outcome-/E0-001-130123283-6@2019091719?utm_source=apis&utm_medium=apim&utm_campaign=apic,Basel,Online lectures,,0,,
143,47.5667,7.6,2019-09-17 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091719?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
144,47.5667,7.6,2019-09-17 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091719?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
145,47.5667,7.6,2019-09-18 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091819?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
146,47.566023799999996,7.6020127,2019-09-18 09:00:00,Basel,"10X Genomics Visium Spatial Gene Expression Solution RoadShow | Genomics Facility | Basel, Switzerland",http://eventful.com/events/10x-genomics-visium-spatial-gene-expression-solution-roadsh-/E0-001-129490804-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Genomics Facility Basel DBM , Room 0-025",Mattenstrasse 28,,0,,
147,47.5667,7.6,2019-09-18 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091819?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
148,47.5667,7.6,2019-09-18 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091819?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
149,47.5667,7.6,2019-09-19 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019091919?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
150,47.540397,7.618213900000001,2019-09-19 18:55:00,Basel,FC Basel v FC Krasnodar - Europa League 2019-2020,http://eventful.com/events/fc-basel-v-fc-krasnodar-europa-league-20192020-/E0-001-130098393-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakobshalle,Brüglingerstr. 19-21,4052.0,0,,
151,47.5415894,7.6200756,2019-09-19 18:55:00,Basel,FC Basel vs. FC Krasnodar Group Stage,http://eventful.com/events/fc-basel-vs-fc-krasnodar-group-stage-/E0-001-130073989-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakob-Park,St. Jakobs-Strasse 395,4052.0,0,,
152,47.5636369,7.5802741,2019-09-19 09:30:00,Basel,Übersichtsseminar | CH: Grenzflächenchemie,http://eventful.com/events/bersichtsseminar-ch-grenzflchenchemie-/E0-001-127900762-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Universität Basel, Pharmazeutische Wissenschaften","Klingelbergstrasse 50 , Pharmazentrum",,0,,
153,47.5667,7.6,2019-09-19 17:00:00,Basel,Info Event: Co-Working Caravan,http://eventful.com/events/info-event-coworking-caravan-/E0-001-130534776-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Spaces - Basel, Grosspeter Tower (Spaces)","Grosspeteranlage 29 , 21. Etage",,0,,
154,47.5667,7.6,2019-09-19 17:30:00,Basel,Basel Entrepreneurs Club 17,http://eventful.com/events/basel-entrepreneurs-club-17-/E0-001-129457982-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Technologiepark Basel,Hochbergerstrasse 60C,,0,,
155,47.5667,7.6,2019-09-19 09:00:00,Basel,Leadership Workshop für Frauen,http://eventful.com/events/leadership-workshop-fr-frauen-/E0-001-127873072-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Basel,"An der Messe, Schönaustrasse 10#",,0,,
156,47.5667,7.6,2019-09-19 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019091919?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
157,47.5667,7.6,2019-09-19 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019091919?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
158,47.5667,7.6,2019-09-20 21:00:00,Basel,And You Will Know us by The Trail of Dead,http://eventful.com/events/and-you-will-know-us-trail-dead-/E0-001-130565109-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,Sommercasino,,,0,,
159,47.5667,7.6,2019-09-20 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019092019?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
160,47.5667,7.6,2019-09-20 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019092019?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
161,47.5667,7.6,2019-09-20 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019092019?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
162,47.5667,7.6,2019-09-20 21:30:00,Basel,Brzowski & D-Faz,http://eventful.com/events/brzowski-dfaz-/E0-001-130565148-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,HUMBUG,,,0,,
163,47.5667,7.6,2019-09-21 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019092119?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
164,47.5667,7.6,2019-09-21 00:00:00,Basel,Township Rebellion,http://eventful.com/events/township-rebellion-/E0-001-127862047-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Viertel,,,2,,
165,47.5667,7.6,2019-09-21 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019092119?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
166,47.5667,7.6,2019-09-21 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019092119?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
167,47.5683909,7.5979223,2019-09-22 00:00:00,Basel,Max Raabe & Palast Orchester: Der Perfekte Moment... Wird Heut Verpennt,http://eventful.com/events/max-raabe-palast-orchester-der-perfekte-moment-wird-heut-v-/E0-001-118917871-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
168,47.5667,7.6,2019-09-22 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019092219?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
169,47.5667,7.6,2019-09-22 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019092219?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
170,47.5667,7.6,2019-09-22 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019092219?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
171,47.5667,7.6,2019-09-23 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019092319?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
172,47.5667,7.6,2019-09-23 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019092319?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
173,47.5667,7.6,2019-09-23 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019092319?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
174,47.5709969,7.6104512,2019-09-23 18:00:00,Basel,"Yoga & Stressrelease für Nacken, Schultern und Rücken",http://eventful.com/events/yoga-stressrelease-fr-nacken-schult-/E0-001-128933156-3@2019092318?utm_source=apis&utm_medium=apim&utm_campaign=apic,Quartierraum Schoren,Schorenweg 33,,0,,
175,47.5667,7.6,2019-09-24 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019092419?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
176,47.5667,7.6,2019-09-24 19:00:00,Basel,Cancer immunotherapy: predict outcomes better with combination biomarkers,http://eventful.com/events/cancer-immunotherapy-predict-outcome-/E0-001-130123283-6@2019092419?utm_source=apis&utm_medium=apim&utm_campaign=apic,Basel,Online lectures,,0,,
177,47.5667,7.6,2019-09-24 00:00:00,Basel,"ILMAC - Pharmaceuticals, Chemicals & Biotechnology",http://eventful.com/events/ilmac-pharmaceuticals-chemicals-biotechnology-/E0-001-107669124-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
178,47.554994799999996,7.589997500000001,2019-09-24 11:30:00,Basel,Well-being & Communication Workshops Adobe Switzerland. Delicious Autumn Recipes,http://eventful.com/events/wellbeing-communication-workshops-adobe-switzerland-delici-/E0-001-128123996-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,Adobe Research Schweiz AG,6 Barfüsserplatz,,0,,
179,47.5667,7.6,2019-09-24 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019092419?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
180,47.5667,7.6,2019-09-24 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019092419?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
181,47.5667,7.6,2019-09-25 19:00:00,Basel,Quickly Make Money Online - Online Webinar Basel,http://eventful.com/events/quickly-make-money-online-online-we-/E0-001-128312936-4@2019092519?utm_source=apis&utm_medium=apim&utm_campaign=apic,Museum of Contemporary Art,60 Sankt Alban-Rheinweg,,0,,
182,47.540397,7.618213900000001,2019-09-25 19:00:00,Basel,FC Basel v FC Zurich,http://eventful.com/events/fc-basel-v-fc-zurich-/E0-001-128632793-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakobshalle,Brüglingerstr. 19-21,4052.0,0,,
183,47.5667,7.6,2019-09-24 00:00:00,Basel,"ILMAC - Pharmaceuticals, Chemicals & Biotechnology",http://eventful.com/events/ilmac-pharmaceuticals-chemicals-biotechnology-/E0-001-107669124-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
184,47.5667,7.6,2019-09-25 19:00:00,Basel,Round Table on International HR Topics,http://eventful.com/events/round-table-international-hr-topics-/E0-001-130283395-1@2019092519?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA in Basel,,,0,,
185,47.5360684,7.6092306,2019-09-25 09:00:00,Basel,#CoworkingCaravan - Open Doors Day at Impact Hub Basel,http://eventful.com/events/coworkingcaravan-open-doors-day-impact-hub-basel-/E0-001-130359946-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,Impact Hub Basel,Münchensteinerstrasse 274a,,0,,
186,47.5667,7.6,2019-09-25 19:00:00,Basel,People & Travel,http://eventful.com/events/people-travel-/E0-001-130274267-7@2019092519?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBA Basel,,,0,,
